,Unnamed: 0,full_name,selling_price,new-price,year,seller_type,km_driven,owner_type,fuel_type,transmission_type,mileage,Brand
3327,3327,Ford Freestyle Titanium,700000,900000,2019,Individual,16000,First Owner,Petrol,Manual,18.5,Ford
3328,3328,Mahindra Bolero 2011-2019,500000,1085000,2014,Individual,120000,First Owner,Diesel,Manual,15.96,Mahindra
3329,3329,Mahindra Bolero 2011-2019,459999,1041000,2013,Individual,90000,First Owner,Diesel,Manual,15.96,Mahindra
3330,3330,Maruti Ignis 1.2,450000,844999,2017,Individual,15000,First Owner,Petrol,Manual,20.89,Maruti
3331,3331,Ford Figo Petrol,325000,802000,2013,Individual,30000,First Owner,Petrol,Manual,15.6,Ford
3332,3332,Maruti Ciaz Alpha,990000,1365000,2019,Individual,12000,First Owner,Petrol,Manual,21.56,Maruti
3333,3333,Renault KWID 1.0,395000,653000,2018,Dealer,41000,First Owner,Petrol,Manual,23.01,Renault
3334,3334,Maruti Ciaz Alpha,990000,1323000,2019,Trustmark Dealer,1750,First Owner,Petrol,Manual,20.65,Maruti
3335,3335,Honda Jazz V,650000,1128000,2019,Individual,5000,First Owner,Petrol,Manual,18.2,Honda
3336,3336,Honda City i,800000,1748000,2016,Individual,45000,First Owner,Petrol,Manual,17.8,Honda
3337,3337,Hyundai Santro Era,380000,720000,2020,Individual,3000,First Owner,Petrol,Manual,20.3,Hyundai
3338,3338,Honda Amaze VX,750000,1017000,2016,Individual,25000,First Owner,Petrol,Manual,17.8,Honda
3339,3339,Mahindra Marazzo M2,950000,1645000,2020,Individual,8000,First Owner,Diesel,Manual,17.3,Mahindra
3340,3340,Hyundai Creta 1.6,1050000,2073999,2016,Individual,112000,First Owner,Diesel,Manual,19.67,Hyundai
3341,3341,Maruti Baleno Delta,600000,1101000,2017,Dealer,50898,First Owner,Petrol,Manual,21.01,Maruti
3342,3342,Hyundai i10 Sportz,320000,748000,2011,Dealer,63000,First Owner,Petrol,Manual,20.36,Hyundai
3343,3343,Hyundai i20 1.4,710000,1284000,2018,Dealer,35575,First Owner,Diesel,Manual,22.54,Hyundai
3344,3344,Mahindra Bolero 2011-2019,500000,1055000,2012,Individual,60000,First Owner,Diesel,Manual,15.96,Mahindra
3345,3345,Maruti Alto 800,285000,470000,2017,Dealer,23000,First Owner,Petrol,Manual,24.7,Maruti
3346,3346,Mahindra Bolero 2011-2019,550000,1085000,2014,Dealer,80000,First Owner,Diesel,Manual,15.96,Mahindra
3347,3347,Hyundai Creta 1.6,1275000,2041000,2018,Dealer,31500,First Owner,Petrol,Manual,15.8,Hyundai
3348,3348,Ford Ecosport 2015-2021,1021000,1367000,2019,Dealer,42000,First Owner,Diesel,Manual,23.0,Ford
3349,3349,Mahindra Bolero 2011-2019,405000,1034000,2013,Individual,293000,First Owner,Diesel,Manual,15.96,Mahindra
3350,3350,Volkswagen Polo 1.2,484999,1142000,2016,Individual,60000,First Owner,Petrol,Manual,16.2,Volkswagen
3351,3351,Toyota Innova Crysta,1850000,2913000,2017,Individual,62000,First Owner,Diesel,Manual,13.68,Toyota
3352,3352,Tata Tigor 1.2,535000,882000,2018,Individual,25000,First Owner,Petrol,Manual,20.3,Tata
3353,3353,Maruti Wagon R,320000,701000,2014,Dealer,48000,First Owner,Petrol,Manual,18.9,Maruti
3354,3354,Ford Ecosport 2015-2021,650000,1372000,2017,Dealer,60000,First Owner,Diesel,Manual,21.7,Ford
3355,3355,Hyundai Verna 1.6,1125000,1826000,2018,Dealer,58000,First Owner,Diesel,Automatic,19.08,Hyundai
3356,3356,Hyundai Verna 1.6,685000,1830000,2015,Dealer,90000,First Owner,Diesel,Manual,22.32,Hyundai
3357,3357,Maruti Baleno Alpha,700000,1101000,2017,Dealer,32000,First Owner,Petrol,Manual,21.01,Maruti
3358,3358,Maruti Dzire VXI,755000,1040000,2018,Dealer,1902,First Owner,Petrol,Automatic,24.12,Maruti
3359,3359,Hyundai i20 1.2,320000,1300000,2010,Individual,90000,First Owner,Petrol,Manual,17.0,Hyundai
3360,3360,Hyundai i20 Magna,700000,1280000,2019,Individual,40000,First Owner,Diesel,Manual,22.54,Hyundai
3361,3361,Maruti Celerio VXI,459999,665000,2017,Dealer,33000,First Owner,Petrol,Manual,23.1,Maruti
3362,3362,Honda City i,790000,1748000,2016,Dealer,25000,First Owner,Petrol,Automatic,18.0,Honda
3363,3363,Maruti Ciaz Alpha,990000,1323000,2019,Dealer,1700,First Owner,Petrol,Manual,21.56,Maruti
3364,3364,Hyundai i20 1.4,700000,1295000,2017,Individual,90000,First Owner,Diesel,Manual,22.54,Hyundai
3365,3365,Honda City i,880000,1793000,2016,Dealer,51300,First Owner,Diesel,Manual,26.0,Honda
3366,3366,Honda Amaze VX,650000,998000,2016,Individual,7500,First Owner,Petrol,Manual,18.0,Honda
3367,3367,Hyundai Santro GLS,110000,720000,2006,Dealer,180000,First Owner,Petrol,Manual,0.0,Hyundai
3368,3368,Ford Figo Diesel,350000,944000,2013,Individual,125000,First Owner,Diesel,Manual,20.0,Ford
3369,3369,Hyundai Grand i10,710000,748000,2019,Dealer,4000,First Owner,Petrol,Manual,18.9,Hyundai
3370,3370,Honda Civic 1.8,380000,2548000,2011,Individual,60000,First Owner,Petrol,Automatic,13.9,Honda
3371,3371,Maruti Baleno Delta,575000,1048000,2017,Individual,40000,First Owner,Petrol,Manual,21.4,Maruti
3372,3372,Maruti Alto 800,336000,486000,2018,Dealer,7204,First Owner,Petrol,Manual,24.7,Maruti
3373,3373,Maruti Swift VXI,395000,952999,2012,Individual,35000,First Owner,Petrol,Manual,18.6,Maruti
3374,3374,Maruti Ciaz Sigma,850000,1323000,2019,Dealer,13682,First Owner,Petrol,Manual,21.56,Maruti
3375,3375,Jeep Compass 1.4,1400000,2937000,2019,Individual,10000,First Owner,Petrol,Manual,0.0,Jeep
3376,3376,Toyota Innova Crysta,1750000,2913000,2017,Dealer,90000,First Owner,Diesel,Automatic,11.36,Toyota
3377,3377,Hyundai i20 Sportz,450000,1280000,2015,Individual,175000,First Owner,Diesel,Manual,22.54,Hyundai
3378,3378,Honda City 2017-2020,327000,1764000,2008,Dealer,71441,First Owner,Petrol,Manual,17.7,Honda
3379,3379,Mahindra Bolero 2011-2019,450000,1085000,2014,Individual,120000,First Owner,Diesel,Manual,15.96,Mahindra
3380,3380,Maruti Wagon R,375000,735000,2016,Dealer,63200,First Owner,Petrol,Manual,20.51,Maruti
3381,3381,Ford Ecosport 2015-2021,1025000,1367000,2019,Individual,19000,First Owner,Diesel,Manual,23.0,Ford
3382,3382,Ford Figo Petrol,285000,831000,2010,Dealer,104433,First Owner,Petrol,Manual,15.6,Ford
3383,3383,Maruti Wagon R,475000,735000,2018,Dealer,49697,First Owner,Petrol,Automatic,21.79,Maruti
3384,3384,Maruti Ciaz RS,624000,1381000,2015,Individual,70000,First Owner,Petrol,Manual,20.73,Maruti
3385,3385,Hyundai Verna 1.6,850000,1614999,2017,Dealer,48000,First Owner,Petrol,Manual,17.01,Hyundai
3386,3386,Renault KWID RXT,325000,599000,2017,Individual,8500,First Owner,Petrol,Manual,25.17,Renault
3387,3387,Hyundai Santro GLS,256999,746000,2009,Dealer,40037,First Owner,Petrol,Manual,0.0,Hyundai
3388,3388,Maruti Alto 800,260000,461000,2018,Individual,20000,First Owner,Petrol,Manual,24.7,Maruti
3389,3389,Hyundai i20 1.2,630000,1304000,2017,Dealer,33048,First Owner,Petrol,Manual,18.6,Hyundai
3390,3390,Honda Jazz 1.2,770000,1155000,2019,Dealer,9812,First Owner,Petrol,Manual,18.7,Honda
3391,3391,Hyundai i20 1.2,800000,1300000,2018,Individual,10000,First Owner,Petrol,Manual,18.6,Hyundai
3392,3392,Maruti Alto 800,280000,457000,2018,Individual,4600,First Owner,Petrol,Manual,22.05,Maruti
3393,3393,Datsun RediGO 1.0,300000,556000,2018,Individual,30000,First Owner,Petrol,Manual,22.5,Datsun
3394,3394,Hyundai Creta 1.6,975000,2125000,2016,Dealer,52000,First Owner,Diesel,Manual,19.67,Hyundai
3395,3395,Mahindra XUV500 W6,780000,2338000,2014,Dealer,86436,First Owner,Diesel,Manual,15.1,Mahindra
3396,3396,Mahindra Scorpio S2,700000,1994000,2015,Individual,80000,First Owner,Diesel,Manual,15.4,Mahindra
3397,3397,Maruti Wagon R,440000,716000,2018,Individual,30000,First Owner,Petrol,Manual,20.51,Maruti
3398,3398,Maruti Alto 800,265000,472000,2014,Dealer,38000,First Owner,Petrol,Manual,22.74,Maruti
3399,3399,Maruti Wagon R,299000,717000,2012,Dealer,43000,First Owner,Petrol,Manual,20.51,Maruti
3400,3400,Mahindra Scorpio S2,710000,1968000,2016,Individual,137138,First Owner,Diesel,Manual,15.4,Mahindra
3401,3401,Ford Figo Diesel,325000,943000,2012,Individual,80000,First Owner,Diesel,Manual,20.0,Ford
3402,3402,Renault KWID RXT,330000,646000,2016,Individual,50000,First Owner,Petrol,Manual,25.17,Renault
3403,3403,Ford Figo Diesel,220000,972000,2011,Individual,110000,First Owner,Diesel,Manual,20.0,Ford
3404,3404,Datsun RediGO T,300000,576000,2016,Individual,35000,First Owner,Petrol,Manual,22.7,Datsun
3405,3405,Ford Ecosport 2015-2021,950000,1374000,2019,Dealer,10370,First Owner,Petrol,Manual,17.0,Ford
3406,3406,Ford Ecosport 1.5,649000,1394000,2014,Dealer,49000,First Owner,Diesel,Manual,22.7,Ford
3407,3407,Mahindra Marazzo M4,1200000,1643000,2019,Individual,70000,First Owner,Diesel,Manual,17.3,Mahindra
3408,3408,Hyundai Grand i10,550000,748000,2016,Dealer,65834,First Owner,Petrol,Manual,18.9,Hyundai
3409,3409,Ford Figo 1.5D,580000,959000,2017,Individual,27500,First Owner,Diesel,Manual,25.83,Ford
3410,3410,Maruti Baleno Zeta,530000,1101000,2015,Individual,70000,First Owner,Petrol,Manual,21.4,Maruti
3411,3411,Ford Ecosport 2015-2021,715000,1394000,2016,Dealer,78000,First Owner,Diesel,Manual,22.77,Ford
3412,3412,Maruti Wagon R,409999,715000,2017,Dealer,86000,First Owner,Petrol,Manual,18.9,Maruti
3413,3413,Maruti Alto 800,330000,470000,2019,Individual,8300,First Owner,Petrol,Manual,24.7,Maruti
3414,3414,Honda WR-V i-DTEC,800000,1275000,2018,Dealer,78430,First Owner,Diesel,Manual,25.5,Honda
3415,3415,Ford Figo Diesel,200000,972000,2012,Dealer,98398,First Owner,Diesel,Manual,20.0,Ford
3416,3416,Hyundai Grand i10,484999,748000,2015,Dealer,54507,First Owner,Petrol,Manual,18.9,Hyundai
3417,3417,Honda Jazz 1.2,675000,1155000,2017,Individual,26000,First Owner,Petrol,Automatic,19.0,Honda
3418,3418,Honda Amaze VX,484999,1167000,2014,Dealer,78000,First Owner,Diesel,Manual,24.7,Honda
3419,3419,Maruti Wagon R,250000,716000,2010,Individual,40000,First Owner,Petrol,Manual,17.3,Maruti
3420,3420,Maruti Wagon R,100000,701000,2006,Dealer,39056,First Owner,Petrol,Manual,18.9,Maruti
3421,3421,Hyundai i20 Magna,450000,1229000,2013,Individual,96000,First Owner,Diesel,Manual,21.9,Hyundai
3422,3422,Mahindra KUV 100,350000,856000,2017,Individual,40000,First Owner,Petrol,Manual,18.15,Mahindra
3423,3423,Maruti Celerio ZXI,470000,665000,2016,Dealer,20675,First Owner,Petrol,Manual,23.1,Maruti
3424,3424,Hyundai Creta 1.6,1350000,2082000,2017,Dealer,60369,First Owner,Diesel,Automatic,17.01,Hyundai
3425,3425,Hyundai Verna 1.6,370000,1826000,2011,Individual,170000,First Owner,Diesel,Manual,22.32,Hyundai
3426,3426,Hyundai i20 Era,585000,1347000,2016,Dealer,25000,First Owner,Petrol,Manual,18.6,Hyundai
3427,3427,Mahindra Bolero 2011-2019,450000,996000,2012,Individual,35000,First Owner,Diesel,Manual,15.96,Mahindra
3428,3428,Hyundai i20 Sportz,400000,1240000,2014,Individual,40000,First Owner,Diesel,Manual,22.54,Hyundai
3429,3429,Hyundai i20 1.2,620000,1304000,2017,Individual,23000,First Owner,Petrol,Manual,18.6,Hyundai
3430,3430,Maruti Swift VXI,638000,952999,2017,Dealer,52920,First Owner,Petrol,Manual,21.21,Maruti
3431,3431,Maruti Swift Dzire,770000,1023000,2018,Dealer,20825,First Owner,Petrol,Automatic,21.21,Maruti
3432,3432,Renault KWID 1.0,385000,647000,2018,Dealer,48500,First Owner,Petrol,Manual,23.01,Renault
3433,3433,Honda WR-V i-VTEC,785000,1132000,2017,Dealer,34000,First Owner,Petrol,Manual,17.5,Honda
3434,3434,Renault KWID RXT,310000,652000,2016,Individual,35000,First Owner,Petrol,Manual,25.17,Renault
3435,3435,Maruti Ciaz Delta,930000,1381000,2019,Individual,36000,First Owner,Petrol,Manual,21.56,Maruti
3436,3436,Hyundai Creta 1.6,1250000,2082000,2017,Dealer,45900,First Owner,Diesel,Manual,19.67,Hyundai
3437,3437,Hyundai Grand i10,350000,722000,2014,Individual,50000,First Owner,Petrol,Manual,18.9,Hyundai
3438,3438,Hyundai i20 1.4,650000,1280000,2015,Individual,90000,First Owner,Diesel,Manual,22.54,Hyundai
3439,3439,Hyundai i20 1.2,550000,1300000,2017,Individual,70000,First Owner,Petrol,Manual,18.6,Hyundai
3440,3440,Maruti Wagon R,210000,725000,2008,Dealer,86000,First Owner,Petrol,Manual,18.9,Maruti
3441,3441,Maruti Wagon R,400000,715000,2016,Individual,110000,First Owner,Petrol,Manual,20.51,Maruti
3442,3442,Hyundai i20 Diesel,730000,1313000,2019,Dealer,31800,First Owner,Diesel,Manual,22.54,Hyundai
3443,3443,Renault KWID AMT,450000,648000,2018,Dealer,9000,First Owner,Petrol,Automatic,24.04,Renault
3444,3444,Toyota Innova Crysta,1850000,2913000,2017,Individual,25000,First Owner,Diesel,Manual,13.68,Toyota
3445,3445,Hyundai Grand i10,474000,748000,2014,Dealer,51000,First Owner,Petrol,Manual,18.9,Hyundai
3446,3446,Hyundai i20 Sportz,800000,1229000,2019,Individual,10000,First Owner,Diesel,Manual,22.54,Hyundai
3447,3447,Mahindra Marazzo M8,1460000,1714000,2019,Individual,30000,First Owner,Diesel,Manual,17.3,Mahindra
3448,3448,Hyundai Grand i10,540000,748000,2017,Individual,16905,First Owner,Petrol,Automatic,18.9,Hyundai
3449,3449,Maruti Celerio VXI,445000,665000,2016,Dealer,35232,First Owner,Petrol,Automatic,23.1,Maruti
3450,3450,Maruti Swift Dzire,459999,637000,2018,Individual,120000,First Owner,Petrol,Manual,19.95,Maruti
3451,3451,Ford Ecosport 2015-2021,850000,1279000,2018,Individual,5000,First Owner,Petrol,Manual,17.0,Ford
3452,3452,Hyundai Grand i10,580000,748000,2017,Individual,25000,First Owner,Petrol,Manual,18.9,Hyundai
3453,3453,Hyundai i20 Asta,666000,1347000,2015,Dealer,77597,First Owner,Petrol,Manual,20.35,Hyundai
3454,3454,Ford Ecosport 1.5,575000,1372000,2014,Dealer,81000,First Owner,Diesel,Manual,22.7,Ford
3455,3455,Renault KWID 1.0,350000,653000,2016,Dealer,63000,First Owner,Petrol,Manual,23.01,Renault
3456,3456,Hyundai Creta 1.6,850000,2105000,2016,Individual,35000,First Owner,Petrol,Manual,15.29,Hyundai
3457,3457,Ford Freestyle Titanium,650000,894000,2018,Individual,35000,First Owner,Petrol,Manual,19.0,Ford
3458,3458,Hyundai i20 Asta,500000,1229000,2014,Individual,25000,First Owner,Diesel,Manual,22.54,Hyundai
3459,3459,Datsun RediGO D,350000,613000,2019,Dealer,4646,First Owner,Petrol,Manual,22.7,Datsun
3460,3460,Mahindra XUV500 W6,894999,2338000,2014,Dealer,110000,First Owner,Diesel,Manual,15.1,Mahindra
3461,3461,Honda City i,675000,1772000,2014,Dealer,57000,First Owner,Diesel,Manual,26.0,Honda
3462,3462,Hyundai i20 Asta,650000,1284000,2015,Dealer,72000,First Owner,Diesel,Manual,22.54,Hyundai
3463,3463,Ford Figo Diesel,185000,972000,2011,Dealer,83000,First Owner,Diesel,Manual,20.0,Ford
3464,3464,Ford Aspire 1.2,480000,877000,2015,Dealer,49743,First Owner,Petrol,Manual,18.16,Ford
3465,3465,Honda City i,585000,1742000,2015,Dealer,80540,First Owner,Diesel,Manual,26.0,Honda
3466,3466,Maruti Alto 800,276000,454000,2015,Individual,85000,First Owner,Petrol,Manual,22.74,Maruti
3467,3467,Maruti Ciaz Alpha,950000,1295000,2020,Individual,10000,First Owner,Petrol,Manual,20.65,Maruti
3468,3468,Ford Figo Diesel,130000,933000,2010,Individual,156000,First Owner,Diesel,Manual,20.0,Ford
3469,3469,Maruti Swift Dzire,495000,1024000,2012,Dealer,28000,First Owner,Petrol,Manual,20.85,Maruti
3470,3470,Maruti Wagon R,365000,717000,2013,Dealer,57835,First Owner,Petrol,Manual,21.79,Maruti
3471,3471,Hyundai i20 2015-2017,525000,1304000,2015,Dealer,72000,First Owner,Petrol,Manual,18.6,Hyundai
3472,3472,Hyundai Grand i10,400000,722000,2016,Individual,50000,First Owner,Petrol,Manual,18.9,Hyundai
3473,3473,Maruti Swift Dzire,515000,1022000,2015,Dealer,46000,First Owner,Petrol,Manual,22.0,Maruti
3474,3474,Ford Ecosport 2015-2021,780000,1372000,2017,Dealer,50852,First Owner,Diesel,Manual,23.0,Ford
3475,3475,Mahindra Scorpio 1.99,1351000,1994000,2017,Dealer,11000,First Owner,Diesel,Manual,15.4,Mahindra
3476,3476,Hyundai i20 Asta,550000,1347000,2016,Individual,50000,First Owner,Petrol,Manual,18.6,Hyundai
3477,3477,Toyota Innova Crysta,1595000,2913000,2017,Dealer,70000,First Owner,Diesel,Manual,13.68,Toyota
3478,3478,Hyundai Creta 1.6,1150000,2082000,2017,Dealer,75130,First Owner,Diesel,Manual,19.67,Hyundai
3479,3479,Honda Jazz V,675000,1130000,2016,Dealer,34000,First Owner,Petrol,Automatic,17.1,Honda
3480,3480,Maruti Wagon R,325000,725000,2013,Dealer,55983,First Owner,Petrol,Manual,18.9,Maruti
3481,3481,Maruti Alto 800,300000,470000,2019,Individual,90000,First Owner,Petrol,Manual,24.7,Maruti
3482,3482,Maruti Alto 800,270000,470000,2015,Dealer,50000,First Owner,Petrol,Manual,22.74,Maruti
3483,3483,Ford Ecosport 2015-2021,800000,1348000,2018,Individual,50000,First Owner,Diesel,Manual,23.0,Ford
3484,3484,Hyundai Grand i10,525000,737000,2017,Dealer,40000,First Owner,Petrol,Manual,18.9,Hyundai
3485,3485,Ford Ecosport 1.0,610000,1356000,2013,Dealer,60000,First Owner,Petrol,Manual,18.88,Ford
3486,3486,Tata Safari 2005-2017,484999,2141000,2013,Dealer,83000,First Owner,Diesel,Manual,11.57,Tata
3487,3487,Hyundai Verna CRDi,985000,1830000,2017,Trustmark Dealer,47000,First Owner,Diesel,Manual,22.0,Hyundai
3488,3488,Hyundai i20 Asta,550000,1300000,2014,Individual,15700,First Owner,Petrol,Manual,18.6,Hyundai
3489,3489,Hyundai i10 Era,180000,738000,2008,Dealer,73000,First Owner,Petrol,Manual,19.81,Hyundai
3490,3490,Hyundai i20 1.2,530000,1358000,2018,Individual,29000,First Owner,Petrol,Manual,18.6,Hyundai
3491,3491,Maruti Swift Dzire,650000,1024000,2015,Dealer,59000,First Owner,Petrol,Manual,20.85,Maruti
3492,3492,Hyundai i10 Magna,315000,738000,2013,Dealer,72000,First Owner,Petrol,Manual,20.36,Hyundai
3493,3493,Honda Amaze VX,666000,1167000,2016,Dealer,61198,First Owner,Diesel,Manual,25.8,Honda
3494,3494,Hyundai Verna 1.6,400000,1764000,2012,Individual,148000,First Owner,Diesel,Manual,22.32,Hyundai
3495,3495,Mahindra XUV500 W6,850000,2338000,2015,Individual,75000,First Owner,Diesel,Manual,16.0,Mahindra
3496,3496,Hyundai i20 1.4,790000,1295000,2018,Individual,18800,First Owner,Diesel,Manual,22.54,Hyundai
3497,3497,Hyundai Creta 1.6,900000,2073999,2015,Individual,140000,First Owner,Diesel,Manual,19.67,Hyundai
3498,3498,Maruti Alto 800,290000,467000,2016,Dealer,42540,First Owner,Petrol,Manual,22.74,Maruti
3499,3499,Honda WR-V i-DTEC,950000,1347000,2019,Individual,50000,First Owner,Diesel,Manual,25.5,Honda
3500,3500,Maruti Wagon R,280000,701000,2012,Individual,50000,First Owner,Petrol,Manual,18.9,Maruti
3501,3501,Volkswagen Polo 1.2,650000,1144000,2018,Dealer,22003,First Owner,Petrol,Manual,16.47,Volkswagen
3502,3502,Honda Jazz V,660000,1130000,2016,Dealer,42000,First Owner,Petrol,Automatic,17.1,Honda
3503,3503,Ford Figo 1.5P,590000,839000,2016,Individual,28000,First Owner,Petrol,Automatic,17.01,Ford
3504,3504,Honda WR-V VX,785000,1285000,2017,Dealer,48000,First Owner,Diesel,Manual,23.7,Honda
3505,3505,Maruti Alto 800,200000,461000,2013,Individual,90000,First Owner,Petrol,Manual,22.74,Maruti
3506,3506,Mahindra Bolero 2011-2019,775000,1055000,2017,Individual,73000,First Owner,Diesel,Manual,15.96,Mahindra
3507,3507,Toyota Innova Crysta,1750000,2913000,2016,Dealer,118321,First Owner,Diesel,Manual,13.68,Toyota
3508,3508,Hyundai i20 1.4,730000,1313000,2018,Individual,10000,First Owner,Diesel,Manual,22.54,Hyundai
3509,3509,Datsun GO T,350000,764000,2015,Dealer,73000,First Owner,Petrol,Manual,20.63,Datsun
3510,3510,Hyundai i20 1.2,770000,1347000,2018,Dealer,21000,First Owner,Petrol,Manual,18.6,Hyundai
3511,3511,Maruti Wagon R,350000,735000,2015,Individual,50000,First Owner,Petrol,Manual,20.51,Maruti
3512,3512,Hyundai Grand i10,420000,722000,2015,Dealer,53100,First Owner,Petrol,Manual,18.9,Hyundai
3513,3513,Ford Figo 1.2,400000,809000,2016,Individual,40000,First Owner,Petrol,Manual,18.16,Ford
3514,3514,Hyundai Venue SX,1100000,1339000,2019,Individual,10000,First Owner,Petrol,Automatic,18.15,Hyundai
3515,3515,Tata Safari 2005-2017,300000,2141000,2011,Individual,80000,First Owner,Diesel,Manual,13.93,Tata
3516,3516,Hyundai Verna Transform,375000,1714000,2010,Dealer,70000,First Owner,Petrol,Manual,16.2,Hyundai
3517,3517,Honda City i,650000,1772000,2015,Dealer,78000,First Owner,Diesel,Manual,26.0,Honda
3518,3518,Hyundai Verna 1.6,650000,1811000,2012,Dealer,46500,First Owner,Diesel,Manual,22.32,Hyundai
3519,3519,Honda Jazz 1.2,650000,1130000,2018,Dealer,59000,First Owner,Petrol,Manual,18.7,Honda
3520,3520,Hyundai Verna 1.6,670000,1847000,2014,Dealer,78000,First Owner,Diesel,Manual,22.32,Hyundai
3521,3521,Honda City V,765000,1748000,2016,Dealer,27000,First Owner,Petrol,Manual,16.8,Honda
3522,3522,Maruti Swift VXI,570000,925000,2018,Individual,40000,First Owner,Petrol,Manual,22.0,Maruti
3523,3523,Hyundai Grand i10,520000,748000,2016,Individual,22000,First Owner,Petrol,Manual,18.9,Hyundai
3524,3524,Honda City i-VTEC,1090000,1748000,2018,Dealer,14000,First Owner,Petrol,Manual,17.4,Honda
3525,3525,Hyundai Verna 1.6,750000,1811000,2015,Individual,50000,First Owner,Diesel,Manual,23.9,Hyundai
3526,3526,Maruti Alto 800,299000,470000,2017,Trustmark Dealer,33977,First Owner,Petrol,Manual,24.7,Maruti
3527,3527,Ford Figo Petrol,446000,831000,2014,Dealer,93334,First Owner,Petrol,Manual,15.6,Ford
